order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202506005511,CUST108272,REST19824,DP06488,13-06-2025 19.34,281.19,0,21.74,302.93,Y,N
ORD202506003508,CUST093646,REST01157,,13-06-2025 19.34,0,0,0,0,N,Y
ORD202506001899,CUST032444,REST01104,DP14340,13-06-2025 19.35,336.23,0,38.45,374.68,N,N
ORD202506010277,CUST064379,REST00908,DP14244,13-06-2025 19.36,235.47,34.86,23.77,224.39,N,N
ORD202506004237,CUST015351,REST02896,DP07722,13-06-2025 19.37,353.46,0,24.86,378.32,Y,N
ORD202506009800,CUST142948,REST11759,DP12649,13-06-2025 19.37,558.4,0,40.49,598.89,N,N
ORD202506006909,CUST026884,REST13464,DP04174,13-06-2025 19.40,340.17,0,28.95,369.12,N,N
ORD202506007047,CUST118083,REST02736,DP02846,13-06-2025 19.41,0,0,0,0,Y,Y
ORD202506004247,CUST078274,REST09356,DP06995,13-06-2025 19.41,147.35,0,21.34,168.7,N,N
ORD202506002888,CUST130270,REST12552,DP13064,13-06-2025 19.44,178.69,0,42.79,221.48,N,N
ORD202506003413,CUST107616,REST02944,DP14172,13-06-2025 19.44,314.78,24.59,22.26,312.45,N,N
ORD202506002205,CUST197848,REST17908,,13-06-2025 19.46,0,0,0,0,Y,Y
ORD202506009850,CUST160818,REST06606,DP09649,13-06-2025 19.47,324.89,0,33.72,358.6,Y,N
ORD202506008733,CUST091126,REST12329,DP04636,13-06-2025 19.48,379.96,0,38.74,418.7,N,N
ORD202506002688,CUST162878,REST09098,DP11013,13-06-2025 19.49,218.68,24.82,21.09,214.95,N,N
ORD202506002382,CUST187290,REST00336,DP06852,13-06-2025 19.50,407.54,99.69,27.21,335.07,N,N
ORD202506002321,CUST107749,REST06610,DP14203,13-06-2025 19.51,451.22,0,33.97,485.19,Y,N
ORD202506008692,CUST095032,REST02125,DP06059,13-06-2025 19.54,447.09,0,26.03,473.12,N,N
ORD202506007265,CUST011889,REST07720,DP14081,13-06-2025 19.55,276.23,38.54,39.98,277.67,Y,N
ORD202506008625,CUST125399,REST19610,DP05076,13-06-2025 19.57,286.85,0,34.09,320.94,N,N
ORD202506007946,CUST087589,REST11456,DP13669,13-06-2025 19.59,327.42,0,28.34,355.77,Y,N
ORD202506008530,CUST027438,REST09119,DP09469,13-06-2025 20.07,300.01,0,28.57,328.58,N,N
ORD202506002019,CUST183857,REST10409,DP07849,13-06-2025 20.09,428.66,47.31,44.32,425.67,Y,N
ORD202506005834,CUST196242,REST14672,DP02940,13-06-2025 20.12,250.42,49.47,21.5,222.45,N,N
ORD202506006662,CUST139991,REST06615,DP13953,13-06-2025 20.13,310.85,58.26,27.89,280.48,Y,N
ORD202506007643,CUST171324,REST07979,DP04310,13-06-2025 20.13,325.78,0,30.1,355.88,Y,N
ORD202506001309,CUST112053,REST12285,DP11537,13-06-2025 20.14,374.76,0,36.04,410.79,N,N
ORD202506001160,CUST193966,REST13458,DP12582,13-06-2025 20.15,411.3,37.16,20.7,394.84,Y,N
ORD202506000638,CUST113994,REST07434,DP00552,13-06-2025 20.17,185.28,13.58,33.77,205.48,Y,N
ORD202506010458,CUST057745,REST06685,DP08660,13-06-2025 20.18,252.96,48.15,32.5,237.32,N,N
ORD202506001749,CUST042967,REST01899,DP14508,13-06-2025 20.18,326.25,51.68,28.51,303.08,Y,N
ORD202506004425,CUST097030,REST03118,DP02017,13-06-2025 20.20,261.89,15.99,31.16,277.05,Y,N
ORD202506009656,CUST166399,REST02318,DP10768,13-06-2025 20.21,279.95,0,33.17,313.12,N,N
ORD202506010493,CUST105723,REST04821,DP03880,13-06-2025 20.23,498.3,0,37.42,535.72,N,N
ORD202506000385,CUST151576,REST02349,,13-06-2025 20.23,0,0,0,0,Y,Y
ORD202506005574,CUST178782,REST16139,DP09316,13-06-2025 20.25,257.73,0,31.16,288.89,Y,N
ORD202506000823,CUST033422,REST16038,DP04267,13-06-2025 20.26,577.52,97.77,26.47,506.21,Y,N
ORD202506009432,CUST158071,REST02364,DP02382,13-06-2025 20.29,271.69,0,36.67,308.36,Y,N
ORD202506008008,CUST100297,REST15379,DP01324,13-06-2025 20.29,424.57,0,29.82,454.39,Y,N
ORD202506007530,CUST167449,REST17687,DP07210,13-06-2025 20.30,233.68,52.71,42.67,223.63,N,N
ORD202506007269,CUST170989,REST05444,DP02817,13-06-2025 20.32,550.35,0,27.58,577.93,Y,N
ORD202506006015,CUST133669,REST01377,DP13942,13-06-2025 20.33,554.72,77.85,43.65,520.52,N,N
ORD202506006547,CUST057988,REST01320,DP05588,13-06-2025 20.35,231.95,0,28.41,260.35,N,N
ORD202506000871,CUST158792,REST19491,DP00123,13-06-2025 20.35,187.41,0,33.63,221.04,N,N
ORD202506009762,CUST106554,REST17522,DP02934,13-06-2025 20.46,234.78,20.88,21.56,235.46,N,N
ORD202506006088,CUST153008,REST03771,DP10414,13-06-2025 20.48,454.88,0,24.13,479.01,N,N
ORD202506007733,CUST134231,REST05530,DP06208,13-06-2025 20.49,367.05,49.52,30.34,347.87,Y,N
ORD202506005233,CUST198307,REST16007,DP08186,13-06-2025 20.51,526,0,36.8,562.8,Y,N
ORD202506004682,CUST030591,REST01272,DP03238,13-06-2025 20.53,400.53,0,25.36,425.89,Y,N
ORD202506004255,CUST066284,REST17096,DP03546,13-06-2025 20.53,275.6,29.44,36.19,282.36,N,N
ORD202506008708,CUST149214,REST07947,DP07398,13-06-2025 20.54,245.97,0,31.96,277.93,N,N
ORD202506004880,CUST198333,REST02625,DP04030,13-06-2025 20.56,294.14,0,39.34,333.48,N,N
ORD202506000630,CUST190968,REST10467,DP01171,13-06-2025 20.57,0,0,0,0,Y,Y
ORD202506008753,CUST026627,REST00852,DP00136,13-06-2025 20.58,0,0,0,0,N,Y
ORD202506001763,CUST028501,REST07230,DP13024,13-06-2025 21.00,234.2,13.04,32.35,253.51,N,N
ORD202506001515,CUST142556,REST00538,DP13046,13-06-2025 21.01,423.54,0,31.24,454.78,N,N
ORD202506005780,CUST040167,REST00008,DP04318,13-06-2025 21.02,384.31,0,37.08,421.39,Y,N
ORD202506009454,CUST181873,REST14983,DP07969,13-06-2025 21.04,296.28,34.62,43.09,304.75,N,N
ORD202506001047,CUST174738,REST05305,DP12844,13-06-2025 21.06,293.75,0,31.68,325.42,Y,N
ORD202506002924,CUST126492,REST12989,,13-06-2025 21.06,0,0,0,0,Y,Y
ORD202506007844,CUST043552,REST16844,DP08973,13-06-2025 21.06,0,0,0,0,N,Y
ORD202506000274,CUST124228,REST19260,DP07395,13-06-2025 21.08,594.46,93.07,23.82,525.2,Y,N
ORD202506000148,CUST191167,REST11694,,13-06-2025 21.08,0,0,0,0,Y,Y
ORD202506002716,CUST003910,REST01471,DP06455,13-06-2025 21.11,428.88,0,27.53,456.41,Y,N
ORD202506008869,CUST167939,REST06085,DP06558,13-06-2025 21.13,233.8,0,39.13,272.93,N,N
ORD202506004338,CUST050888,REST05320,DP03688,13-06-2025 21.13,0,0,0,0,N,Y
ORD202506002234,CUST094114,REST09039,DP03174,13-06-2025 21.14,322.76,32.09,23.54,314.21,N,N
ORD202506001194,CUST157152,REST12698,DP08632,13-06-2025 21.14,266.62,30.06,24.45,261.01,N,N
ORD202506002498,CUST140799,REST11114,DP03245,13-06-2025 21.17,210.53,0,32.39,242.92,Y,N
ORD202506003268,CUST160378,REST18664,DP02430,13-06-2025 21.18,0,0,0,0,N,Y
ORD202506009184,CUST102124,REST04110,DP00366,13-06-2025 21.20,259.09,0,21.5,280.58,Y,N
ORD202506010177,CUST073399,REST08783,DP07306,13-06-2025 21.21,191.27,0,35.26,226.53,N,N
ORD202506003391,CUST092413,REST14185,DP09463,13-06-2025 21.22,215.47,33.37,21.55,203.64,N,N
ORD202506002334,CUST025840,REST15097,DP11695,13-06-2025 21.23,284.52,0,26.81,311.32,N,N
ORD202506002602,CUST045730,REST00425,DP12806,13-06-2025 21.23,485.69,70.98,27.04,441.75,Y,N
ORD202506000147,CUST064060,REST11267,DP09337,13-06-2025 21.26,288.75,0,40.92,329.68,N,N
ORD202506001513,CUST051713,REST11309,DP04896,13-06-2025 21.30,296.07,0,43.33,339.39,N,N
ORD202506006404,CUST017698,REST03617,DP11415,13-06-2025 21.31,404.68,0,30.08,434.76,N,N
ORD202506005728,CUST177573,REST18337,DP04659,13-06-2025 21.31,311.21,71.29,39.08,279.01,Y,N
ORD202506007225,CUST052762,REST12450,DP04856,13-06-2025 21.31,349.67,0,34.26,383.93,N,N
ORD202506006898,CUST043529,REST10088,DP06973,13-06-2025 21.32,335.8,0,22.6,358.4,N,N
ORD202506007661,CUST140071,REST01975,DP02472,13-06-2025 21.32,597.31,135.61,23.66,485.36,Y,N
ORD202506005108,CUST078517,REST13152,DP10650,13-06-2025 21.33,520.98,0,38.12,559.09,N,N
ORD202506010498,CUST167161,REST10264,DP01528,13-06-2025 21.33,216.89,0,42.19,259.08,N,N
ORD202506004289,CUST035506,REST00744,DP13488,13-06-2025 21.33,222.93,31.72,35.96,227.16,N,N
ORD202506000354,CUST175699,REST17762,DP02527,13-06-2025 21.34,145.94,7.98,20.63,158.6,Y,N
ORD202506005141,CUST074986,REST02025,DP10227,13-06-2025 21.39,178.51,36.56,35.17,177.12,N,N
ORD202506008035,CUST151546,REST15476,DP12711,13-06-2025 21.39,265.81,0,37.84,303.65,N,N
ORD202506009050,CUST115447,REST15294,DP06003,13-06-2025 21.39,350.09,67.72,44.98,327.35,Y,N
ORD202506003040,CUST100569,REST10831,DP04002,13-06-2025 21.42,370.16,22.7,29.19,376.65,Y,N
ORD202506008689,CUST116884,REST13557,DP04589,13-06-2025 21.42,341.22,27.86,23,336.36,Y,N
ORD202506007031,CUST044311,REST19478,DP07923,13-06-2025 21.45,663.33,0,31.04,694.37,N,N
ORD202506008758,CUST155142,REST07753,DP11953,13-06-2025 21.48,323.73,79.75,35.88,279.86,Y,N
ORD202506006938,CUST154316,REST07155,DP07232,13-06-2025 21.49,306.35,0,40.06,346.41,Y,N
ORD202506000001,CUST075511,REST19354,DP09983,13-06-2025 21.50,0,0,0,0,N,Y
ORD202506007926,CUST179385,REST05879,DP13423,13-06-2025 21.51,236.95,55.74,27.59,208.8,N,N
ORD202506000240,CUST179776,REST06583,DP00274,13-06-2025 21.52,232.29,0,27.02,259.31,Y,N
ORD202506000098,CUST091677,REST01752,DP02125,13-06-2025 21.53,227.83,0,35.67,263.5,Y,N
ORD202506002109,CUST002210,REST02492,DP11897,13-06-2025 21.53,529.62,0,37.38,567,N,N
ORD202506000138,CUST160900,REST12157,DP10112,13-06-2025 21.55,377.15,43.24,36.4,370.31,N,N
ORD202506007608,CUST079057,REST16724,DP03694,13-06-2025 21.55,318.03,0,27.07,345.1,Y,N
ORD202506003496,CUST007706,REST07241,DP04065,13-06-2025 21.56,369.34,0,25.5,394.84,N,N
ORD202506009888,CUST138192,REST05697,DP10538,13-06-2025 21.58,174.37,0,29.07,203.44,N,N
ORD202506002562,CUST071843,REST02970,DP05555,13-06-2025 22.00,498.15,0,26.9,525.05,N,N
ORD202506004598,CUST132257,REST07780,DP13551,13-06-2025 22.00,259.91,0,34.59,294.5,Y,N
ORD202506004894,CUST022222,REST16963,DP10993,13-06-2025 22.02,491.17,56.01,42.61,477.76,Y,N
ORD202506000258,CUST071199,REST19692,DP00968,13-06-2025 22.02,298.25,0,20.4,318.65,N,N
ORD202506004511,CUST107739,REST06043,DP09331,13-06-2025 22.03,282.69,15.2,26.01,293.5,N,N
ORD202506001752,CUST108777,REST04471,DP03841,13-06-2025 22.08,226.39,27.93,20.2,218.67,N,N
ORD202506004442,CUST037501,REST05552,DP09105,13-06-2025 22.08,177.36,34.33,28.96,171.99,N,N
ORD202506001760,CUST123858,REST06910,DP02547,13-06-2025 22.09,250.27,44.37,35.94,241.83,N,N
ORD202506001537,CUST156439,REST00731,DP14503,13-06-2025 22.10,728.94,0,41.59,770.53,N,N
ORD202506001308,CUST198115,REST10299,DP01708,13-06-2025 22.11,380.88,92.4,21.23,309.71,N,N
ORD202506006130,CUST122937,REST04510,DP03874,13-06-2025 22.12,231.28,0,40.43,271.71,Y,N
ORD202506010136,CUST133228,REST15417,DP06630,13-06-2025 22.13,253.91,0,28.64,282.56,N,N
ORD202506001519,CUST097089,REST17968,DP09972,13-06-2025 22.13,440.36,50.56,39.07,428.87,N,N
ORD202506007534,CUST085701,REST08090,DP04077,13-06-2025 22.15,292.12,0,21.8,313.91,N,N
ORD202506005583,CUST148151,REST00344,DP02875,13-06-2025 22.17,323.67,0,24.07,347.74,N,N
ORD202506002617,CUST108469,REST08726,DP13222,13-06-2025 22.19,385.67,0,21.13,406.8,N,N
ORD202506005313,CUST050317,REST06012,DP11596,13-06-2025 22.19,875.23,218.19,36.76,693.8,N,N
ORD202506002800,CUST016910,REST07599,DP04246,13-06-2025 22.20,131.57,0,41.27,172.84,N,N
ORD202506000260,CUST070642,REST12143,DP03432,13-06-2025 22.21,0,0,0,0,N,Y
ORD202506008013,CUST071531,REST15572,DP05707,13-06-2025 22.21,607.97,0,31.73,639.7,N,N
ORD202506000690,CUST069293,REST10327,DP03500,13-06-2025 22.22,345.69,0,40.3,385.99,N,N
ORD202506003890,CUST187274,REST02144,DP00712,13-06-2025 22.22,615.44,0,20.12,635.56,N,N
ORD202506008411,CUST107335,REST09636,DP04430,13-06-2025 22.23,599.58,90.34,21.21,530.45,N,N
ORD202506008198,CUST192661,REST16864,DP00111,13-06-2025 22.23,485.43,0,32.36,517.79,N,N
ORD202506005280,CUST057582,REST02625,DP12905,13-06-2025 22.23,317.64,50.07,26.77,294.33,N,N
ORD202506008654,CUST075308,REST16652,DP14191,13-06-2025 22.26,633.06,0,41.4,674.46,Y,N
ORD202506000101,CUST181579,REST10974,DP09548,13-06-2025 22.26,407.07,0,41.87,448.94,N,N
ORD202506009559,CUST057133,REST17876,DP03565,13-06-2025 22.27,529.75,0,27.71,557.46,Y,N
ORD202506006397,CUST148987,REST05423,DP03354,13-06-2025 22.27,709.95,60.9,33.76,682.81,N,N
ORD202506003164,CUST035963,REST01747,DP11938,13-06-2025 22.27,481.15,0,31.03,512.18,Y,N
ORD202506000401,CUST021162,REST18878,DP00353,13-06-2025 22.29,305.87,57.08,23.43,272.22,N,N
ORD202506000445,CUST181989,REST13210,DP06703,13-06-2025 22.30,310.59,20.98,39.82,329.43,N,N
ORD202506005509,CUST047637,REST14081,DP06365,13-06-2025 22.31,354.61,0,29.9,384.51,Y,N
ORD202506000888,CUST158891,REST02970,,13-06-2025 22.32,0,0,0,0,N,Y
ORD202506004581,CUST027654,REST16066,DP11725,13-06-2025 22.32,289.01,51.03,38.02,276,N,N
ORD202506008389,CUST071932,REST04076,,13-06-2025 22.33,0,0,0,0,N,Y
ORD202506002114,CUST034330,REST05265,DP05800,13-06-2025 22.34,466.65,0,35.84,502.49,N,N
ORD202506005980,CUST136079,REST03517,DP12842,13-06-2025 22.36,252.48,15.24,23.38,260.61,Y,N
ORD202506003189,CUST024952,REST17893,DP13850,13-06-2025 22.37,324,0,35.96,359.95,Y,N
ORD202506007579,CUST110042,REST15895,DP06774,13-06-2025 22.38,259.12,0,39.17,298.28,N,N
ORD202506004126,CUST197215,REST14956,DP07842,13-06-2025 22.39,346.38,24.88,39.64,361.15,N,N
ORD202506009956,CUST121612,REST18621,DP07464,13-06-2025 22.39,381.61,0,26.86,408.47,N,N
ORD202506002275,CUST060329,REST17237,DP08815,13-06-2025 22.39,282.78,16.06,24.66,291.37,Y,N
ORD202506001099,CUST070853,REST01787,DP02990,13-06-2025 22.39,359.32,0,22.81,382.13,Y,N
ORD202506007774,CUST141241,REST14133,DP03452,13-06-2025 22.40,522.23,0,30.43,552.66,Y,N
ORD202506007347,CUST002846,REST04132,DP01839,13-06-2025 22.43,164.56,0,22.3,186.85,N,N
ORD202506009831,CUST179747,REST10816,DP07640,13-06-2025 22.43,181.88,32.65,35.16,184.39,N,N
ORD202506010257,CUST183848,REST09176,DP08267,13-06-2025 22.43,280.75,30.7,31.17,281.22,N,N
ORD202506002952,CUST045990,REST03891,DP02933,13-06-2025 22.48,420.96,0,29.91,450.87,N,N
ORD202506006371,CUST044272,REST03604,DP13040,13-06-2025 22.52,316.12,0,43.06,359.17,N,N
ORD202506003541,CUST181425,REST01664,DP04785,13-06-2025 22.54,266.97,0,32.04,299.01,N,N
ORD202506007374,CUST148638,REST00427,DP13788,13-06-2025 22.57,371.37,0,31.29,402.66,N,N
ORD202506005987,CUST190680,REST10337,DP03837,13-06-2025 22.58,535.62,123.93,21.43,433.13,Y,N
ORD202506003852,CUST114171,REST02965,DP04622,14-06-2025 12.00,296.66,0,22.05,318.71,Y,N
ORD202506007535,CUST101229,REST04295,DP03699,14-06-2025 12.00,428.21,52.63,30.97,406.55,N,N
ORD202506004524,CUST078272,REST02637,DP04839,14-06-2025 12.01,287.32,40.5,32.13,278.94,N,N
ORD202506006461,CUST112695,REST05189,DP05870,14-06-2025 12.06,271.5,0,20.16,291.66,N,N
ORD202506003580,CUST082492,REST15044,DP12365,14-06-2025 12.06,229.33,0,26.04,255.37,Y,N
ORD202506003829,CUST110111,REST02043,DP08516,14-06-2025 12.11,157.32,0,33.38,190.7,Y,N
ORD202506000332,CUST063890,REST04329,DP02827,14-06-2025 12.11,421.65,55.53,25.8,391.92,Y,N
ORD202506002639,CUST161359,REST17347,,14-06-2025 12.13,0,0,0,0,N,Y
ORD202506000326,CUST198816,REST06559,DP09061,14-06-2025 12.14,325.11,0,39.23,364.34,N,N
ORD202506002343,CUST060054,REST01696,DP10056,14-06-2025 12.18,174.1,13.29,21.02,181.83,N,N
ORD202506006756,CUST117965,REST09681,DP08800,14-06-2025 12.18,185.47,0,44.44,229.91,N,N
ORD202506008992,CUST037486,REST00206,DP02964,14-06-2025 12.18,257.24,0,43.04,300.28,N,N
ORD202506003735,CUST043711,REST19086,DP02466,14-06-2025 12.18,338.59,24.51,26.45,340.53,N,N
ORD202506000334,CUST066113,REST04921,DP14868,14-06-2025 12.21,224.03,0,36.16,260.19,Y,N
ORD202506006781,CUST164086,REST14825,DP13795,14-06-2025 12.22,335.84,0,22.13,357.96,Y,N
ORD202506008709,CUST198265,REST09730,DP09309,14-06-2025 12.22,302.46,0,28.35,330.81,N,N
ORD202506006386,CUST020991,REST17210,DP11830,14-06-2025 12.25,547.36,92.23,43.31,498.44,Y,N
ORD202506006142,CUST142422,REST07471,DP01437,14-06-2025 12.26,438.05,0,35.76,473.81,N,N
ORD202506000691,CUST164640,REST12869,DP03990,14-06-2025 12.27,393.99,0,42.53,436.52,N,N
ORD202506001128,CUST015471,REST09666,DP04168,14-06-2025 12.27,389.41,77.61,22.62,334.42,N,N
ORD202506005214,CUST139833,REST01697,DP11381,14-06-2025 12.31,195.98,0,38.03,234.01,Y,N
ORD202506007238,CUST100500,REST09255,DP13507,14-06-2025 12.31,492.93,0,44.46,537.38,N,N
ORD202506010467,CUST023313,REST17305,DP03231,14-06-2025 12.33,0,0,0,0,N,Y
ORD202506007882,CUST112119,REST17989,DP05614,14-06-2025 12.34,224.3,37.88,44.41,230.83,N,N
ORD202506006114,CUST110390,REST17969,DP06887,14-06-2025 12.34,294.42,0,35.64,330.07,N,N
ORD202506005580,CUST108415,REST09176,DP07760,14-06-2025 12.36,346.15,0,30.79,376.95,Y,N
ORD202506002191,CUST142499,REST16427,DP08092,14-06-2025 12.36,627.45,99.93,29.12,556.64,Y,N
ORD202506002528,CUST101649,REST18752,DP09569,14-06-2025 12.39,479.61,63.27,34.11,450.46,N,N
ORD202506010438,CUST026870,REST08075,DP07669,14-06-2025 12.40,306.74,30.15,36.44,313.02,Y,N
ORD202506001179,CUST106903,REST04880,DP09077,14-06-2025 12.40,156.86,0,36.96,193.82,N,N
ORD202506008355,CUST047003,REST10742,DP02469,14-06-2025 12.42,334.85,0,39.37,374.22,N,N
ORD202506009315,CUST010821,REST19496,DP00564,14-06-2025 12.43,349.23,41.89,23.38,330.71,Y,N
ORD202506007621,CUST181332,REST01201,DP05950,14-06-2025 12.43,412.89,0,31.63,444.52,N,N
ORD202506007348,CUST097415,REST10759,DP04990,14-06-2025 12.46,399.69,0,41.46,441.15,N,N
ORD202506010115,CUST022221,REST10618,DP05262,14-06-2025 12.46,0,0,0,0,N,Y
ORD202506001789,CUST012466,REST03486,DP11899,14-06-2025 12.47,345.8,0,22.89,368.69,N,N
ORD202506003932,CUST030169,REST08442,DP07650,14-06-2025 12.48,362.42,0,25.36,387.78,N,N
ORD202506009366,CUST193670,REST16098,DP07845,14-06-2025 12.51,333.39,71.7,23.38,285.08,Y,N
ORD202506010282,CUST131404,REST13497,,14-06-2025 12.54,0,0,0,0,N,Y
ORD202506005814,CUST189370,REST08861,DP10001,14-06-2025 12.55,268.76,0,29.41,298.17,N,N
ORD202506003147,CUST195326,REST01361,DP07028,14-06-2025 12.55,0,0,0,0,N,Y
ORD202506003200,CUST150323,REST08161,DP02423,14-06-2025 12.55,396.25,32.11,20.75,384.89,Y,N
ORD202506004092,CUST112310,REST13406,DP14733,14-06-2025 12.58,461.71,99.37,41.15,403.49,Y,N
ORD202506008893,CUST187864,REST03755,DP00999,14-06-2025 13.01,281.51,0,44.71,326.23,N,N
ORD202506006019,CUST003007,REST12771,DP01784,14-06-2025 13.01,476.2,0,37.45,513.65,N,N
ORD202506005721,CUST160518,REST13072,DP07059,14-06-2025 13.02,242.49,14.47,25.68,253.7,N,N
ORD202506004660,CUST179851,REST14298,DP01238,14-06-2025 13.03,238.21,0,34.15,272.36,N,N
ORD202506010034,CUST055598,REST19038,DP13892,14-06-2025 13.05,404.7,0,41.52,446.22,N,N
ORD202506008316,CUST189867,REST04184,DP08541,14-06-2025 13.08,298.18,34.17,30.61,294.62,Y,N
ORD202506008606,CUST117933,REST14063,DP04896,14-06-2025 13.08,279.3,0,31.17,310.46,Y,N
ORD202506005858,CUST174058,REST04394,DP12207,14-06-2025 13.08,299.62,0,20.52,320.14,Y,N
ORD202506005067,CUST151808,REST06816,DP06832,14-06-2025 13.10,256.16,48.7,25.72,233.17,N,N
ORD202506008959,CUST106139,REST16408,DP07411,14-06-2025 13.11,350.8,0,26.75,377.54,Y,N
ORD202506007981,CUST014926,REST03344,DP06616,14-06-2025 13.12,243.01,46.17,24.76,221.6,N,N
ORD202506008571,CUST069538,REST02317,,14-06-2025 13.14,0,0,0,0,Y,Y
ORD202506010373,CUST057831,REST15840,DP03797,14-06-2025 13.17,434.63,0,22.25,456.88,N,N
ORD202506008630,CUST032487,REST05899,DP14829,14-06-2025 13.18,284.14,0,33.7,317.83,N,N
ORD202506006614,CUST162345,REST03903,DP13534,14-06-2025 13.19,478.71,0,30.55,509.26,N,N
ORD202506000185,CUST077818,REST19532,DP07895,14-06-2025 13.21,337.29,0,32.86,370.15,Y,N
ORD202506007028,CUST011331,REST14003,DP02963,14-06-2025 13.23,589.11,0,27.31,616.42,Y,N
ORD202506008071,CUST065779,REST00373,DP12361,14-06-2025 13.24,245.95,0,22.53,268.47,N,N
ORD202506004391,CUST030928,REST17868,DP03462,14-06-2025 13.27,294.65,29.28,38.7,304.07,N,N
ORD202506009375,CUST161311,REST09604,DP00559,14-06-2025 13.29,328.59,0,33.17,361.76,N,N
ORD202506000587,CUST189998,REST07399,DP14614,14-06-2025 13.29,0,0,0,0,N,Y
ORD202506007799,CUST132521,REST04886,DP06568,14-06-2025 13.30,272.68,58.4,31.43,245.71,Y,N
ORD202506005357,CUST033501,REST13191,DP02918,14-06-2025 13.31,297.28,0,33.78,331.06,N,N
ORD202506003698,CUST108698,REST13242,DP00550,14-06-2025 13.31,180.63,0,22.9,203.53,N,N
ORD202506004277,CUST196789,REST02709,DP11143,14-06-2025 13.34,241.63,0,43.85,285.48,N,N
ORD202506009488,CUST016383,REST01326,DP10320,14-06-2025 13.34,168.61,0,26.3,194.9,N,N
ORD202506005427,CUST161984,REST10687,DP05385,14-06-2025 13.35,447.42,106.11,28.34,369.64,N,N
ORD202506003919,CUST091974,REST14744,DP14654,14-06-2025 13.35,296.85,0,39.15,335.99,Y,N
ORD202506002171,CUST074219,REST00443,DP00699,14-06-2025 13.38,221.15,50.53,21.79,192.42,N,N
ORD202506006232,CUST096646,REST06433,DP09604,14-06-2025 13.41,499.7,0,29.32,529.02,N,N
ORD202506000292,CUST103605,REST10780,DP02308,14-06-2025 13.42,229.11,0,39.08,268.19,N,N
ORD202506008594,CUST178751,REST16308,DP08664,14-06-2025 13.42,266.24,0,42.72,308.97,N,N
ORD202506001132,CUST059374,REST04563,,14-06-2025 13.42,0,0,0,0,N,Y
ORD202506000580,CUST162693,REST05298,DP06621,14-06-2025 13.43,307.24,45.56,43.56,305.24,Y,N
ORD202506002710,CUST011710,REST04260,DP05015,14-06-2025 13.44,375.15,0,24.81,399.96,N,N
ORD202506001080,CUST146227,REST18979,DP00970,14-06-2025 13.45,123.19,0,41.01,164.2,N,N
ORD202506000769,CUST125856,REST05275,DP06744,14-06-2025 13.45,474.49,0,44.26,518.74,N,N
ORD202506000692,CUST158047,REST17432,DP03479,14-06-2025 13.47,368.75,0,34.36,403.11,N,N
ORD202506008172,CUST012860,REST15295,DP05078,14-06-2025 13.48,303.99,15.45,27.05,315.59,Y,N
ORD202506006916,CUST021693,REST16509,DP09039,14-06-2025 13.49,303.6,28.86,34.82,309.56,N,N
ORD202506006626,CUST152656,REST03190,DP09729,14-06-2025 13.49,307.42,33.61,30.83,304.64,Y,N
ORD202506009483,CUST126141,REST02033,DP05410,14-06-2025 13.52,260.94,0,41.36,302.3,N,N
ORD202506005389,CUST159196,REST17413,DP06480,14-06-2025 13.52,320.24,0,29.69,349.94,Y,N
ORD202506004684,CUST169443,REST10721,DP09199,14-06-2025 13.53,216.82,0,39.63,256.46,N,N
ORD202506005073,CUST001471,REST10708,DP13753,14-06-2025 13.54,498.66,0,39.18,537.84,N,N
ORD202506000072,CUST174660,REST01145,DP06138,14-06-2025 13.54,414.93,0,38.1,453.03,N,N
ORD202506008291,CUST144634,REST10699,DP08496,14-06-2025 13.54,283.21,67.86,35.86,251.21,Y,N
ORD202506004018,CUST140125,REST00661,DP12159,14-06-2025 14.00,337.91,0,21.9,359.82,Y,N
ORD202506005377,CUST086219,REST08897,DP11381,14-06-2025 14.00,340.81,0,27.57,368.37,N,N
ORD202506002504,CUST081405,REST01086,DP02644,14-06-2025 14.02,253.48,40.73,36.31,249.06,N,N
ORD202506003544,CUST094407,REST19761,DP06451,14-06-2025 14.02,393.18,0,28,421.18,N,N
ORD202506008388,CUST010047,REST18658,DP09389,14-06-2025 14.04,174.15,22.67,33.28,184.77,N,N
ORD202506007604,CUST183632,REST11847,,14-06-2025 14.04,0,0,0,0,N,Y
ORD202506004924,CUST020741,REST03877,DP12475,14-06-2025 14.04,348.6,31.51,26.95,344.04,Y,N
ORD202506002303,CUST152028,REST18851,DP10418,14-06-2025 14.04,296.78,0,28.2,324.98,Y,N
ORD202506008581,CUST100327,REST15912,DP01450,14-06-2025 14.06,424.74,0,34.35,459.08,N,N
